Date and time;Jeníšov.Retail.RP1/UR371.Měření UR371.Činný výkon celkový [ kW];Jeníšov.Retail.RP1/UR371.Měření UR371.Jalový výkon celkový [ kVAr];Jeníšov.Retail.RP1/UR372.Měření UR372.Činný výkon celkový [ kW];Jeníšov.Retail.RP1/UR372.Měření UR372.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.AXY1.Elektroměr LDS.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.AXY1.Elektroměr LDS.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření KFC.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření KFC.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR367.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR367.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR368 master.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR368 master.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR368 slave.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR368 slave.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR369.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR369.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR370.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR370.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR388 master.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR388 master.Jalový výkon celkový [ kVAr]
11.09.2025 0:15:00;0,000;-5,820;0,120;-5,820;11,582;-62,459;7,492;1,948;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
11.09.2025 0:30:00;0,000;-5,760;0,120;-5,760;8,984;-61,352;5,283;2,598;0,060;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 0:45:00;0,000;-5,820;0,120;-5,820;10,733;-60,950;6,767;3,105;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 1:00:00;0,000;-5,760;0,120;-5,820;7,100;-62,745;3,669;1,481;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 1:15:00;0,000;-5,820;0,120;-5,820;7,456;-62,970;3,977;1,398;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
11.09.2025 1:30:00;0,000;-5,820;0,120;-5,820;8,042;-61,666;4,478;2,388;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 1:45:00;0,000;-5,820;0,120;-5,820;8,233;-62,638;4,668;1,773;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-8,940
11.09.2025 2:00:00;0,000;-5,820;0,120;-5,820;10,231;-61,580;6,322;2,629;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-8,940
11.09.2025 2:15:00;0,000;-5,760;0,120;-5,820;7,475;-63,027;3,987;1,411;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-8,940
11.09.2025 2:30:00;0,000;-5,760;0,120;-5,760;8,431;-62,826;4,806;1,477;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 2:45:00;0,000;-5,760;0,120;-5,760;7,381;-62,710;3,896;1,473;0,060;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 3:00:00;0,000;-5,820;0,120;-5,820;8,620;-63,053;4,936;1,395;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
11.09.2025 3:15:00;0,000;-5,760;0,120;-5,760;7,800;-61,392;4,290;2,390;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,880;0,000;-8,820;0,060;-8,880
11.09.2025 3:30:00;0,000;-5,700;0,120;-5,700;9,757;-62,254;5,971;1,426;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,760;0,060;-8,820
11.09.2025 3:45:00;0,000;-5,700;0,120;-5,700;8,361;-64,338;4,594;-1,391;0,060;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 4:00:00;0,000;-5,700;0,120;-5,700;9,368;-64,314;6,827;1,143;0,060;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 4:15:00;0,000;-5,640;0,120;-5,640;8,523;-64,007;4,933;-0,484;0,060;-8,880;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,000;-8,700;0,060;-8,760
11.09.2025 4:30:00;0,000;-5,640;0,120;-5,640;25,687;-62,644;19,678;0,611;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,700;0,060;-8,760
11.09.2025 4:45:00;0,000;-5,640;0,120;-5,640;49,722;-59,577;40,263;4,062;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,700;0,060;-8,700
11.09.2025 5:00:00;0,000;-5,640;0,120;-5,640;27,776;-60,095;21,547;3,743;0,060;-8,880;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,000;-8,700;0,060;-8,760
11.09.2025 5:15:00;0,000;-5,640;0,120;-5,640;41,027;-63,063;38,263;-2,580;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,700;0,060;-8,700
11.09.2025 5:30:00;0,000;-5,640;0,120;-5,640;26,824;-62,775;17,789;0,847;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 5:45:00;0,000;-5,640;0,120;-5,640;77,164;-62,366;63,809;1,199;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,580;0,060;-8,640
11.09.2025 6:00:00;0,000;-5,640;0,120;-5,640;23,505;-59,582;17,673;3,929;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 6:15:00;0,000;-5,640;0,120;-5,640;27,820;-58,035;21,582;4,964;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 6:30:00;0,000;-5,580;0,120;-5,640;24,849;-59,449;19,027;3,843;0,060;-8,820;0,120;-8,760;0,000;-8,760;0,060;-8,640;0,000;-8,580;0,060;-8,640
11.09.2025 6:45:00;0,000;-5,640;0,120;-5,640;26,874;-58,728;20,629;4,543;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 7:00:00;0,000;-5,640;0,120;-5,640;26,758;-59,593;20,617;3,886;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 7:15:00;0,000;-5,640;0,120;-5,640;25,171;-59,163;19,350;4,112;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 7:30:00;0,000;-5,580;0,120;-5,640;147,911;-59,078;36,332;4,648;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;102,540;-11,100
11.09.2025 7:45:00;0,000;-5,580;0,120;-5,580;120,408;-62,162;19,520;1,357;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,120;-8,640;0,000;-8,580;94,740;-11,040
11.09.2025 8:00:00;0,000;-5,580;0,120;-5,640;18,825;-62,472;13,741;1,175;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 8:15:00;0,000;-5,640;0,120;-5,640;49,048;-58,193;39,702;4,844;0,060;-8,880;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 8:30:00;0,000;-5,580;101,760;-8,940;143,791;-64,613;33,635;1,138;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,000;-8,580;0,060;-8,580
11.09.2025 8:45:00;0,000;-5,640;42,960;-7,320;70,716;-63,596;20,943;1,452;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,120;-8,580
11.09.2025 9:00:00;0,000;-5,580;0,120;-5,580;25,833;-59,379;18,564;3,811;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,580;0,060;-8,640
11.09.2025 9:15:00;0,000;-5,580;0,120;-5,580;48,665;-62,057;39,467;1,422;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 9:30:00;0,000;-5,580;53,460;-7,320;77,007;-63,315;17,923;1,580;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 9:45:00;0,000;-5,640;34,020;-7,200;98,442;-64,143;53,090;1,025;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 10:00:00;0,000;-5,580;0,120;-5,520;24,539;-61,346;18,613;1,440;0,060;-8,760;0,120;-8,760;0,000;-8,700;0,060;-8,580;0,000;-8,520;0,060;-8,580
11.09.2025 10:15:00;0,000;-5,580;0,120;-5,580;26,878;-59,408;20,632;3,887;0,060;-8,820;0,120;-8,760;0,000;-8,760;0,060;-8,640;0,000;-8,580;0,060;-8,640
11.09.2025 10:30:00;0,000;-5,580;0,120;-5,580;110,029;-63,069;14,325;0,831;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;89,640;-11,160
11.09.2025 10:45:00;0,000;-5,580;0,120;-5,580;79,208;-62,167;19,945;0,683;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,000;-8,580;54,540;-10,560
11.09.2025 11:00:00;0,000;-5,580;0,120;-5,580;67,750;-62,064;39,891;1,708;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;18,240;-9,660
11.09.2025 11:15:00;0,000;-5,580;0,120;-5,580;60,822;-59,699;50,469;3,387;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,000;-8,580;0,060;-8,640
11.09.2025 11:30:00;0,000;-5,580;0,120;-5,580;29,460;-58,276;22,925;4,552;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,000;-8,580;0,060;-8,640
11.09.2025 11:45:00;0,000;-5,640;0,120;-5,580;47,437;-61,303;38,343;1,845;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 12:00:00;0,000;-5,640;0,120;-5,640;27,152;-61,328;36,241;2,404;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 12:15:00;0,000;-5,640;0,120;-5,640;24,335;-62,254;18,514;1,349;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,640;0,060;-8,700
11.09.2025 12:30:00;0,000;-5,640;0,120;-5,640;88,613;-57,199;73,402;5,651;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 12:45:00;0,000;-5,640;0,120;-5,640;44,339;-62,428;21,251;2,421;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 13:00:00;0,000;-5,640;0,120;-5,640;60,712;-62,854;49,575;1,189;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,700;0,060;-8,700
11.09.2025 13:15:00;0,000;-5,640;0,120;-5,640;32,841;-58,816;25,484;5,108;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,700;0,060;-8,700
11.09.2025 13:30:00;0,000;-5,640;0,120;-5,640;79,908;-58,714;65,788;7,872;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
11.09.2025 13:45:00;0,000;-5,640;0,120;-5,640;28,500;-59,851;22,143;4,092;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
11.09.2025 14:00:00;0,000;-5,640;0,120;-5,640;27,940;-59,242;21,688;4,360;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
11.09.2025 14:15:00;0,000;-5,640;0,120;-5,640;26,828;-60,178;20,651;4,048;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
11.09.2025 14:30:00;0,000;-5,640;0,120;-5,640;28,789;-61,108;22,063;2,179;0,060;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
11.09.2025 14:45:00;0,000;-5,640;0,120;-5,640;26,002;-58,470;22,879;6,229;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
11.09.2025 15:00:00;0,000;-5,640;0,120;-5,640;36,448;-60,127;43,389;2,696;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,000;-8,640;0,060;-8,640
11.09.2025 15:15:00;0,000;-5,640;0,120;-5,640;61,942;-62,063;50,661;1,653;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
11.09.2025 15:30:00;0,000;-5,640;0,120;-5,640;29,994;-59,732;23,884;5,899;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,700;0,060;-8,700
11.09.2025 15:45:00;0,000;-5,580;0,120;-5,580;211,211;-62,062;45,084;3,158;0,060;-8,820;0,120;-8,760;0,000;-8,760;147,060;-10,860;0,060;-8,580;0,060;-8,640
11.09.2025 16:00:00;0,000;-5,640;0,120;-5,640;30,532;-58,321;23,494;5,038;0,060;-8,820;0,120;-8,820;0,000;-8,820;0,120;-8,580;0,000;-8,640;0,060;-8,640
11.09.2025 16:15:00;0,000;-5,640;0,120;-5,640;26,206;-61,587;20,312;1,740;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 16:30:00;0,000;-5,640;0,120;-5,640;27,612;-61,689;21,438;1,557;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 16:45:00;0,000;-5,640;0,120;-5,640;41,680;-59,062;33,270;4,174;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 17:00:00;0,000;-5,640;0,120;-5,640;43,004;-62,463;34,503;1,015;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 17:15:00;0,000;-5,640;0,120;-5,640;78,720;-59,246;59,407;3,370;0,120;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 17:30:00;0,000;-5,640;0,120;-5,640;32,604;-58,340;22,374;1,568;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 17:45:00;0,000;-5,640;0,120;-5,580;45,841;-59,437;36,978;4,107;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,000;-8,640;0,060;-8,640
11.09.2025 18:00:00;0,000;-5,640;0,120;-5,640;35,542;-57,066;28,127;6,024;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 18:15:00;0,000;-5,640;0,120;-5,640;30,402;-57,969;23,967;5,013;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
11.09.2025 18:30:00;0,000;-5,640;0,120;-5,640;138,137;-62,874;35,675;0,899;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;112,380;-11,400;0,060;-8,700
11.09.2025 18:45:00;0,000;-5,640;95,040;-9,240;185,020;-66,475;37,643;0,389;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;40,080;-10,860;0,060;-8,760
11.09.2025 19:00:00;0,000;-5,640;100,680;-9,060;126,488;-64,780;19,681;1,752;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,700
11.09.2025 19:15:00;0,000;-5,640;0,120;-5,640;60,134;-58,576;33,041;5,168;0,060;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,760
11.09.2025 19:30:00;0,000;-5,700;0,120;-5,640;24,788;-60,478;18,812;3,658;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,000;-8,700;0,060;-8,760
11.09.2025 19:45:00;0,000;-5,700;0,120;-5,640;25,972;-57,591;19,843;5,581;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,000;-8,700;0,060;-8,760
11.09.2025 20:00:00;0,000;-5,700;0,120;-5,700;48,541;-59,876;39,230;4,135;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 20:15:00;0,000;-5,700;0,120;-5,700;26,327;-60,859;20,275;2,480;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,120;-8,880;0,000;-8,760;0,060;-8,820
11.09.2025 20:30:00;0,000;-5,700;0,120;-5,700;47,601;-60,699;38,536;3,770;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 20:45:00;0,000;-5,700;0,120;-5,700;27,731;-62,473;23,904;1,522;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 21:00:00;0,000;-5,700;0,120;-5,700;49,894;-58,348;40,384;5,428;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 21:15:00;0,000;-5,700;0,120;-5,700;48,825;-60,699;39,366;2,421;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 21:30:00;0,000;-5,700;0,120;-5,700;36,506;-59,140;28,709;4,467;0,060;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
11.09.2025 21:45:00;0,000;-5,760;0,120;-5,760;14,940;-63,798;10,361;0,570;0,060;-9,000;0,120;-9,000;0,000;-9,000;0,060;-8,880;0,000;-8,820;0,060;-8,880
11.09.2025 22:00:00;0,000;-5,760;0,120;-5,760;33,751;-60,479;26,537;3,749;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,880;0,000;-8,820;0,060;-8,880
11.09.2025 22:15:00;0,000;-5,760;0,120;-5,760;41,796;-60,384;33,344;3,938;0,120;-9,060;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 22:30:00;0,000;-5,760;0,120;-5,760;19,856;-60,545;14,528;4,124;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 22:45:00;0,000;-5,760;0,120;-5,760;19,230;-60,300;13,981;4,065;0,060;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
11.09.2025 23:00:00;0,000;-5,820;0,120;-5,820;17,362;-60,626;12,564;4,064;0,060;-9,120;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,000;-8,940;0,060;-9,000
11.09.2025 23:15:00;0,000;-5,820;0,120;-5,820;11,702;-63,912;7,603;0,905;0,060;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,060;0,000;-9,000;0,060;-9,000
11.09.2025 23:30:00;0,000;-5,820;0,120;-5,820;9,758;-63,550;5,931;1,007;0,060;-9,180;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,000;-8,940;0,060;-9,000
11.09.2025 23:45:00;0,000;-5,820;0,120;-5,820;12,755;-59,939;8,505;4,190;0,060;-9,180;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,000;-8,940;0,060;-9,000
12.09.2025 0:00:00;0,000;-5,820;0,120;-5,820;9,185;-62,077;5,449;2,411;0,060;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,000;0,000;-8,940;0,060;-9,000
12.09.2025 0:15:00;0,000;-5,820;0,120;-5,820;9,995;-64,500;6,150;0,119;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
12.09.2025 0:30:00;0,000;-5,820;0,120;-5,820;9,354;-61,302;5,585;2,990;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-9,000
12.09.2025 0:45:00;0,000;-5,820;0,120;-5,820;8,335;-63,257;4,713;1,458;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-8,940
12.09.2025 1:00:00;0,000;-5,820;0,120;-5,820;11,844;-59,957;7,716;4,154;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-9,000
12.09.2025 1:15:00;0,000;-5,820;0,120;-5,820;8,952;-64,378;5,268;0,173;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
12.09.2025 1:30:00;0,000;-5,820;0,120;-5,820;8,950;-64,075;5,291;0,499;0,120;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
12.09.2025 1:45:00;0,000;-5,820;0,120;-5,820;10,698;-61,373;6,806;2,744;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
12.09.2025 2:00:00;0,000;-5,820;0,120;-5,820;8,341;-61,997;4,744;2,434;0,060;-9,120;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,000;-8,940;0,060;-8,940
12.09.2025 2:15:00;0,000;-5,820;0,120;-5,820;7,394;-63,488;3,914;1,050;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-8,940
12.09.2025 2:30:00;0,000;-5,820;0,120;-5,820;8,305;-64,795;4,691;-0,163;0,120;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
12.09.2025 2:45:00;0,000;-5,820;0,120;-5,820;6,240;-64,617;2,935;-0,030;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
12.09.2025 3:00:00;0,000;-5,820;0,120;-5,820;11,094;-61,583;6,983;2,745;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,880;0,060;-8,940
12.09.2025 3:15:00;0,000;-5,760;0,120;-5,760;8,466;-61,317;4,860;2,640;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,000;-8,820;0,060;-8,880
12.09.2025 3:30:00;0,000;-5,760;0,120;-5,760;6,227;-64,504;2,940;-0,190;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,000;-8,880;0,060;-8,880
12.09.2025 3:45:00;0,000;-5,760;0,120;-5,760;7,858;-63,691;4,341;0,669;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,880;0,000;-8,820;0,060;-8,880
12.09.2025 4:00:00;0,000;-5,700;0,120;-5,760;16,088;-61,769;11,440;1,702;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,760;0,060;-8,820
12.09.2025 4:15:00;0,000;-5,700;0,120;-5,700;11,401;-59,735;7,413;3,654;0,060;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
12.09.2025 4:30:00;0,000;-5,700;0,120;-5,700;28,854;-61,450;22,291;1,861;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,000;-8,700;0,060;-8,760
12.09.2025 4:45:00;0,000;-5,640;0,120;-5,640;52,039;-61,057;54,644;2,074;0,060;-8,880;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,000;-8,700;0,060;-8,760
12.09.2025 5:00:00;0,000;-5,700;0,120;-5,700;72,540;-58,820;42,856;4,845;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,000;-8,700;0,060;-8,760
12.09.2025 5:15:00;0,000;-5,640;0,120;-5,640;45,553;-61,610;36,675;1,720;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,640;0,060;-8,700
12.09.2025 5:30:00;0,000;-5,640;0,120;-5,640;24,537;-61,388;18,764;1,734;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
12.09.2025 5:45:00;0,000;-5,640;0,120;-5,640;40,612;-61,803;32,599;1,641;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,000;-8,640;0,060;-8,700
12.09.2025 6:00:00;0,000;-5,640;0,120;-5,640;24,310;-59,532;18,411;4,072;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,000;-8,640;0,060;-8,700
12.09.2025 6:15:00;0,000;-5,580;0,120;-5,580;44,534;-61,840;35,888;1,191;0,060;-8,760;0,120;-8,760;0,000;-8,700;0,060;-8,640;0,000;-8,520;0,060;-8,580
12.09.2025 6:30:00;0,000;-5,520;0,120;-5,580;43,603;-58,127;35,266;4,521;0,060;-8,760;0,120;-8,700;0,000;-8,700;0,060;-8,580;0,000;-8,520;0,060;-8,580
12.09.2025 6:45:00;0,000;-5,520;0,120;-5,580;48,098;-58,994;38,879;3,936;0,060;-8,760;0,120;-8,700;0,000;-8,700;0,060;-8,580;0,000;-8,520;0,060;-8,580
12.09.2025 7:00:00;0,000;-5,520;0,120;-5,580;57,096;-61,403;46,479;0,255;0,060;-8,700;0,120;-8,700;0,000;-8,640;0,060;-8,580;0,000;-8,520;0,060;-8,580
12.09.2025 7:15:00;0,000;-5,520;0,120;-5,580;26,684;-61,419;20,517;0,559;0,060;-8,760;0,120;-8,700;0,000;-8,700;0,060;-8,580;0,000;-8,520;0,060;-8,580
12.09.2025 7:30:00;0,000;-5,520;0,120;-5,520;33,874;-57,738;26,033;3,930;0,060;-8,700;0,120;-8,700;0,000;-8,640;0,060;-8,580;0,000;-8,520;0,060;-8,580
12.09.2025 7:45:00;0,000;-5,580;0,120;-5,580;27,573;-61,667;21,269;0,266;0,060;-8,760;0,120;-8,760;0,000;-8,700;0,060;-8,640;0,000;-8,520;0,060;-8,580
12.09.2025 8:00:00;0,000;-5,580;0,120;-5,580;34,141;-60,977;38,995;1,303;0,060;-8,760;0,120;-8,700;0,000;-8,700;0,060;-8,580;0,000;-8,520;0,060;-8,580
